trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
145,False,"{'a': 0.0009236309099862616, 'e': 0.8738468802839714}",20,0,-79.78559089768532,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
146,False,"{'a': 0.0009236309099862616, 'e': 0.873040140916806}",30,1,-221.02982372879072,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 4}",1
147,False,"{'a': 0.0009236309099862616, 'e': 0.8722341463350501}",30,0,-122.75467640674096,"{0: 21, 1: 1, 2: 6, 3: 0, 4: 2}",0
148,False,"{'a': 0.0009236309099862616, 'e': 0.8714288958511144}",25,0,-135.96500087333825,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
149,False,"{'a': 0.0009236309099862616, 'e': 0.8706243887780445}",20,0,-108.96204091496136,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
150,False,"{'a': 0.0009236309099862616, 'e': 0.86982062442952}",30,0,-92.56312343502286,"{0: 17, 1: 8, 2: 4, 3: 0, 4: 1}",0
151,False,"{'a': 0.0009236309099862616, 'e': 0.8690176021198545}",30,0,-109.05832692816192,"{0: 19, 1: 5, 2: 4, 3: 1, 4: 1}",0
152,False,"{'a': 0.0009236309099862616, 'e': 0.8682153211639941}",25,0,-50.92223400257765,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
153,False,"{'a': 0.0009236309099862616, 'e': 0.867413780877518}",30,0,-76.52806963032937,"{0: 24, 1: 4, 2: 0, 3: 0, 4: 2}",0
154,False,"{'a': 0.0009236309099862616, 'e': 0.8666129805766366}",20,0,-56.94815880977444,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
155,False,"{'a': 0.0009236309099862616, 'e': 0.865812919578192}",25,11,-13.34694261849791,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
156,False,"{'a': 0.0009236309099862616, 'e': 0.8650135971996569}",25,2,-11.137149507509465,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 0}",1
157,False,"{'a': 0.0009236309099862616, 'e': 0.8642150127591339}",20,0,-106.23802703122914,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
158,False,"{'a': 0.0009236309099862616, 'e': 0.8634171655753554}",20,0,-141.97482979059535,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 3}",0
159,False,"{'a': 0.0009236309099862616, 'e': 0.8626200549676828}",25,0,-30.00983550345671,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
