trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
671,False,"{'a': 0.3909989169314102, 'e': 0.03490937015475576}",20,6,24.279518846100704,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.3909989169314102, 'e': 0.03473525894473856}",20,4,23.0709323348179,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.3909989169314102, 'e': 0.0345620161180041}",20,10,19.675237621376162,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.3909989169314102, 'e': 0.03438963734347271}",30,11,32.80638450801699,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.3909989169314102, 'e': 0.03421811831166603}",25,18,0.2943774551284044,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
676,False,"{'a': 0.3909989169314102, 'e': 0.034047454734599344}",25,11,24.462181776923217,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.3909989169314102, 'e': 0.033877642345674315}",20,13,13.498622406659694,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.3909989169314102, 'e': 0.033708676899572396}",30,20,20.479759016485396,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.3909989169314102, 'e': 0.033540554172148636}",30,13,31.30773149479597,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.3909989169314102, 'e': 0.03337326996032608}",30,16,25.677278221069745,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.3909989169314102, 'e': 0.03320682008199072}",30,19,20.621931109217748,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.3909989169314102, 'e': 0.03304120037588693}",20,3,29.83457908942212,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.3909989169314102, 'e': 0.03287640670151345}",20,14,11.604307078121332,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.3909989169314102, 'e': 0.03271243493901982}",30,13,33.533450979488414,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.3909989169314102, 'e': 0.03254928098910342}",20,10,6.855169700843198,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
686,False,"{'a': 0.3909989169314102, 'e': 0.03238694077290704}",30,17,19.091594943332137,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.3909989169314102, 'e': 0.0322254102319168}",20,6,21.74659879183055,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.3909989169314102, 'e': 0.03206468532786077}",30,14,18.191025986130075,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
689,False,"{'a': 0.3909989169314102, 'e': 0.03190476204260796}",20,11,16.540542505730514,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.3909989169314102, 'e': 0.03174563637806794}",25,14,17.491871236370056,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.3909989169314102, 'e': 0.031587304356090785}",35,13,33.086402006986404,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.3909989169314102, 'e': 0.03142976201836771}",20,8,25.478044146602493,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.3909989169314102, 'e': 0.03127300542633206}",30,12,23.91449021525625,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
694,False,"{'a': 0.3909989169314102, 'e': 0.03111703066106086}",20,11,17.69826459485625,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
695,False,"{'a': 0.3909989169314102, 'e': 0.030961833823176882}",30,16,25.456145006302727,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.3909989169314102, 'e': 0.030807411032751076}",25,11,24.559526500441,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.3909989169314102, 'e': 0.030653758429205646}",20,6,24.687610897547355,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.3909989169314102, 'e': 0.030500872171217483}",25,12,-23.121481213853674,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
699,False,"{'a': 0.3909989169314102, 'e': 0.030348748436622202}",20,7,23.48177804812723,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.3909989169314102, 'e': 0.0301973834223185}",20,12,13.379509755084703,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.3909989169314102, 'e': 0.03004677334417314}",20,0,19.836761263461206,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
702,False,"{'a': 0.3909989169314102, 'e': 0.029896914436926308}",25,9,-13.964217392328198,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
703,False,"{'a': 0.3909989169314102, 'e': 0.029747802954097544}",20,16,8.14120606421547,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.3909989169314102, 'e': 0.029599435167892}",20,0,31.596194543267305,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
705,False,"{'a': 0.3909989169314102, 'e': 0.02945180736910729}",25,8,33.478725232384996,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.3909989169314102, 'e': 0.029304915867040746}",20,9,22.250411256286377,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.3909989169314102, 'e': 0.02915875698939719}",25,15,15.980818246718211,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.3909989169314102, 'e': 0.029013327082197053}",20,13,15.604986982910411,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.3909989169314102, 'e': 0.028868622509685086}",25,10,23.755951947024926,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.3909989169314102, 'e': 0.028724639654239423}",25,11,25.649953743138067,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.3909989169314102, 'e': 0.028581374916281203}",20,12,16.8053002384379,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.3909989169314102, 'e': 0.028438824714184505}",25,9,31.733492176042567,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.3909989169314102, 'e': 0.028296985484186854}",25,14,21.501131484715284,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.3909989169314102, 'e': 0.028155853680300096}",25,13,17.17572367184332,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.3909989169314102, 'e': 0.028015425774221808}",30,18,20.683080049494066,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.3909989169314102, 'e': 0.027875698255247015}",20,4,24.615281145347968,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.3909989169314102, 'e': 0.027736667630180466}",30,20,6.543204831322884,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
718,False,"{'a': 0.3909989169314102, 'e': 0.027598330423249287}",25,13,21.145944628136686,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.3909989169314102, 'e': 0.027460683176016094}",20,15,8.952879062837889,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.3909989169314102, 'e': 0.02732372244729256}",25,18,13.469545490901854,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.3909989169314102, 'e': 0.027187444813053317}",20,12,8.861573601349232,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.3909989169314102, 'e': 0.027051846866350416}",25,16,18.50242712251192,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.3909989169314102, 'e': 0.026916925217228112}",25,9,25.084447610870743,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.3909989169314102, 'e': 0.026782676492638175}",25,3,36.18441806316043,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.3909989169314102, 'e': 0.026649097336355485}",20,2,30.33805548215578,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.3909989169314102, 'e': 0.02651618440889418}",20,14,10.205756115512102,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.3909989169314102, 'e': 0.02638393438742414}",25,11,13.378591254325652,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
728,False,"{'a': 0.3909989169314102, 'e': 0.02625234396568796}",30,24,10.86349005033942,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.3909989169314102, 'e': 0.026121409853918233}",20,0,30.775704647765135,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
730,False,"{'a': 0.3909989169314102, 'e': 0.025991128778755347}",35,19,32.19921668925021,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.3909989169314102, 'e': 0.025861497483165623}",25,7,34.053257933659445,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.3909989169314102, 'e': 0.02573251272635994}",20,12,14.209473997747981,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.3909989169314102, 'e': 0.025604171283712656}",25,11,29.541189144650744,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.3909989169314102, 'e': 0.025476469946681016}",20,12,16.297042124999805,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.3909989169314102, 'e': 0.02534940552272493}",25,15,8.43903741737876,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.3909989169314102, 'e': 0.025222974835227212}",20,10,17.19299109406775,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.3909989169314102, 'e': 0.025097174723414068}",30,12,16.722739490171865,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
738,False,"{'a': 0.3909989169314102, 'e': 0.024972002042276155}",25,11,25.856723843692194,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.3909989169314102, 'e': 0.024847453662489916}",25,20,6.817767993489836,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.3909989169314102, 'e': 0.024723526470339388}",25,15,18.733417281607693,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.3909989169314102, 'e': 0.024600217367638302}",20,2,25.400887170721262,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.3909989169314102, 'e': 0.02447752327165267}",20,9,18.826924531198323,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.3909989169314102, 'e': 0.024355441115023704}",20,2,24.32390273063556,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.3909989169314102, 'e': 0.024233967845691113}",25,2,32.61440391125195,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.3909989169314102, 'e': 0.024113100426816865}",30,16,27.840700266310176,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.3909989169314102, 'e': 0.023992835836709175}",25,16,13.868016427425339,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.3909989169314102, 'e': 0.023873171068747034}",25,10,24.405138104018437,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.3909989169314102, 'e': 0.023754103131304997}",25,9,-17.986656323393138,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
749,False,"{'a': 0.3909989169314102, 'e': 0.023635629047678443}",30,21,18.775413280121043,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.3909989169314102, 'e': 0.023517745856009107}",20,0,28.39031536607446,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
751,False,"{'a': 0.3909989169314102, 'e': 0.023400450609211056}",20,16,6.57710095111593,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.3909989169314102, 'e': 0.023283740374897}",20,12,12.45865924649984,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.3909989169314102, 'e': 0.02316761223530502}",25,18,11.441862647869243,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.3909989169314102, 'e': 0.02305206328722557}",20,10,18.443466601683305,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.3909989169314102, 'e': 0.02293709064192893}",30,22,19.665729640381358,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.3909989169314102, 'e': 0.02282269142509297}",20,7,20.52698437814809,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.3909989169314102, 'e': 0.022708862776731332}",30,17,23.237325359309413,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.3909989169314102, 'e': 0.022595601851121864}",25,15,15.590507817415217,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.3909989169314102, 'e': 0.02248290581673553}",35,23,-0.3309456190447344,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
760,False,"{'a': 0.3909989169314102, 'e': 0.02237077185616559}",35,9,43.46624084006303,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.3909989169314102, 'e': 0.02225919716605721}",25,14,9.377142201826846,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
762,False,"{'a': 0.3909989169314102, 'e': 0.022148178957037315}",20,13,9.798580292216698,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.3909989169314102, 'e': 0.022037714453644896}",25,15,18.453768996883895,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.3909989169314102, 'e': 0.02192780089426161}",30,16,25.055236306122794,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.3909989169314102, 'e': 0.021818435531042762}",30,15,30.04582190352697,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.3909989169314102, 'e': 0.02170961562984857}",35,22,18.04344595537105,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.3909989169314102, 'e': 0.021601338470175833}",25,18,12.343730027929077,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.3909989169314102, 'e': 0.021493601345089923}",20,0,8.036957605997065,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
769,False,"{'a': 0.3909989169314102, 'e': 0.02138640156115709}",20,11,16.60602847360232,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.3909989169314102, 'e': 0.02127973643837717}",20,14,9.932842628350036,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.3909989169314102, 'e': 0.02117360331011653}",20,13,13.123695694193385,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.3909989169314102, 'e': 0.021067999523041434}",25,20,8.453533563349078,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.3909989169314102, 'e': 0.0209629224370517}",20,8,22.68305950831947,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.3909989169314102, 'e': 0.02085836942521472}",25,0,38.30492165028251,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
775,False,"{'a': 0.3909989169314102, 'e': 0.020754337873699742}",20,8,19.241230935923028,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.3909989169314102, 'e': 0.020650825181712566}",20,12,16.043650330457403,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.3909989169314102, 'e': 0.02054782876143049}",25,9,24.6062461560392,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.3909989169314102, 'e': 0.020445346037937653}",20,16,5.562051540429266,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.3909989169314102, 'e': 0.020343374449160633}",25,19,1.6259598191309421,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
780,False,"{'a': 0.3909989169314102, 'e': 0.02024191144580439}",20,3,30.367929169165993,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.3909989169314102, 'e': 0.02014095449128855}",25,7,30.178294665311192,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.3909989169314102, 'e': 0.020040501061684014}",35,23,21.70691305875289,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.3909989169314102, 'e': 0.019940548645649796}",25,19,10.092900416103834,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.3909989169314102, 'e': 0.019841094744370288}",25,11,21.753092145101057,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.3909989169314102, 'e': 0.019742136871492774}",25,12,29.386807254550643,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.3909989169314102, 'e': 0.019643672553065292}",30,21,16.904711013337554,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.3909989169314102, 'e': 0.019545699327474745}",30,18,21.12300612069476,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.3909989169314102, 'e': 0.01944821474538539}",30,18,19.438192847228837,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.3909989169314102, 'e': 0.01935121636967759}",20,4,3.420999590082298,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
790,False,"{'a': 0.3909989169314102, 'e': 0.01925470177538692}",20,8,22.760917890202272,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.3909989169314102, 'e': 0.019158668549643484}",30,15,22.489794001741984,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.3909989169314102, 'e': 0.019063114291611637}",20,12,11.986270742749504,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.3909989169314102, 'e': 0.01896803661242994}",25,10,27.06449767309731,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.3909989169314102, 'e': 0.018873433135151486}",20,0,32.29858561045246,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.3909989169314102, 'e': 0.0187793014946844}",20,10,17.988521879265964,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.3909989169314102, 'e': 0.018685639337732773}",20,12,15.53494226995743,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.3909989169314102, 'e': 0.018592444322737798}",25,18,10.69526258021848,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.3909989169314102, 'e': 0.018499714119819242}",25,15,21.002688779477054,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.3909989169314102, 'e': 0.018407446410717215}",20,9,20.44240531029179,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.3909989169314102, 'e': 0.01831563888873418}",20,12,3.7679824898997283,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
801,False,"{'a': 0.3909989169314102, 'e': 0.018224289258677303}",20,6,23.89220433102591,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.3909989169314102, 'e': 0.018133395236801075}",25,14,20.160102529355036,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.3909989169314102, 'e': 0.018042954550750216}",20,6,26.615815821792733,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.3909989169314102, 'e': 0.01795296493950285}",30,17,23.07068310013449,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.3909989169314102, 'e': 0.017863424153314034}",30,9,19.708191227436526,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
806,False,"{'a': 0.3909989169314102, 'e': 0.01777432995365944}",30,6,38.088922778753926,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.3909989169314102, 'e': 0.017685680113179437}",20,10,18.461925952485892,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.3909989169314102, 'e': 0.017597472415623393}",30,21,16.968132042159688,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.3909989169314102, 'e': 0.017509704655794274}",30,22,17.224207948969543,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.3909989169314102, 'e': 0.017422374639493515}",25,11,29.24205202046968,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.3909989169314102, 'e': 0.01733548018346616}",30,21,12.808291727282583,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.3909989169314102, 'e': 0.017249019115346265}",20,9,17.314243403058637,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.3909989169314102, 'e': 0.017162989273602654}",20,6,27.84245027509771,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.3909989169314102, 'e': 0.017077388507484793}",20,3,28.59900108661777,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.3909989169314102, 'e': 0.016992214676969066}",30,18,26.166908940217535,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.3909989169314102, 'e': 0.01690746565270528}",20,8,21.94952637313901,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.3909989169314102, 'e': 0.016823139315963402}",25,15,14.606941666829458,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.3909989169314102, 'e': 0.016739233558580632}",20,8,20.917299265740123,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.3909989169314102, 'e': 0.016655746282908664}",25,9,27.03820597436755,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.3909989169314102, 'e': 0.016572675401761255}",20,1,33.32277494337456,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.3909989169314102, 'e': 0.016490018838362035}",25,14,20.467662075431775,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.3909989169314102, 'e': 0.016407774526292645}",25,11,27.060242226733084,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.3909989169314102, 'e': 0.016325940409440985}",25,16,19.65549499908276,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.3909989169314102, 'e': 0.01624451444194987}",25,20,9.858442445940735,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.3909989169314102, 'e': 0.016163494588165874}",20,6,24.533322648162542,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.3909989169314102, 'e': 0.016082878822588433}",20,10,16.930304917842314,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.3909989169314102, 'e': 0.016002665129819207}",20,10,9.139884090494881,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.3909989169314102, 'e': 0.015922851504511698}",20,14,7.3796096638939765,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.3909989169314102, 'e': 0.0158434359513211}",25,13,19.49062554156713,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.3909989169314102, 'e': 0.015764416484854486}",25,8,30.247180031446028,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.3909989169314102, 'e': 0.015685791129621054}",20,6,22.79520422749843,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.3909989169314102, 'e': 0.01560755791998283}",30,23,12.224485301003071,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.3909989169314102, 'e': 0.015529714900105502}",25,17,12.260289199599843,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.3909989169314102, 'e': 0.015452260123909515}",35,4,53.34456492369167,"{0: 31, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.3909989169314102, 'e': 0.015375191655021433}",20,13,12.839911835892764,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.3909989169314102, 'e': 0.015298507566725518}",20,8,18.345815287430238,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.3909989169314102, 'e': 0.015222205941915557}",20,12,7.73423121440033,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.3909989169314102, 'e': 0.01514628487304698}",20,0,32.678305294648425,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.3909989169314102, 'e': 0.015070742462089098}",20,9,19.744991998677897,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.3909989169314102, 'e': 0.014995576820477703}",20,5,16.72736312706966,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
841,False,"{'a': 0.3909989169314102, 'e': 0.014920786069067842}",20,9,19.53421646420476,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.3909989169314102, 'e': 0.014846368338086832}",20,1,32.54000669170802,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.3909989169314102, 'e': 0.014772321767087523}",35,15,41.9318185986176,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.3909989169314102, 'e': 0.014698644504901784}",25,19,12.37980007785847,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
