trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
156,False,"{'a': 0.6, 'e': 0.21013607120076472}",20,0,2.8944215793804187,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
157,False,"{'a': 0.6, 'e': 0.20804518235702046}",25,4,15.415510567209148,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
158,False,"{'a': 0.6, 'e': 0.20597509820488344}",25,19,10.156051900683181,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.6, 'e': 0.20392561173421342}",35,16,11.975739716507562,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
160,False,"{'a': 0.6, 'e': 0.20189651799465538}",20,0,7.661929010605904,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
161,False,"{'a': 0.6, 'e': 0.1998876140751445}",20,0,3.221651885312626,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
162,False,"{'a': 0.6, 'e': 0.19789869908361465}",20,9,17.018819804903835,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.6, 'e': 0.19592957412690934}",25,0,-20.797451753912124,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
164,False,"{'a': 0.6, 'e': 0.19398004229089189}",20,14,0.018683559159891505,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
165,False,"{'a': 0.6, 'e': 0.19204990862075408}",20,14,-40.50099109901368,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 1}",1
166,False,"{'a': 0.6, 'e': 0.1901389801015205}",30,8,-47.35815683210881,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 2}",1
167,False,"{'a': 0.6, 'e': 0.1882470656387468}",20,0,17.394562292539387,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.6, 'e': 0.18637397603940997}",30,16,31.310062477735052,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.6, 'e': 0.18451952399298926}",20,12,-25.924216263926724,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
170,False,"{'a': 0.6, 'e': 0.18268352405273466}",25,3,-0.31736227680202655,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 0}",1
171,False,"{'a': 0.6, 'e': 0.1808657926171221}",35,16,-11.125601873049899,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
172,False,"{'a': 0.6, 'e': 0.17906614791149322}",25,0,-13.704838496799756,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
173,False,"{'a': 0.6, 'e': 0.17728440996987782}",30,0,-27.405247334042503,"{0: 26, 1: 2, 2: 1, 3: 0, 4: 1}",0
174,False,"{'a': 0.6, 'e': 0.17552040061699686}",30,15,15.370345980699767,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
175,False,"{'a': 0.6, 'e': 0.17377394345044514}",30,7,21.06717597968265,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
176,False,"{'a': 0.6, 'e': 0.17204486382305054}",20,9,7.377808263140185,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
177,False,"{'a': 0.6, 'e': 0.17033298882540943}",20,13,14.903547839414147,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.6, 'e': 0.1686381472685955}",20,11,15.45034989594339,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.6, 'e': 0.1669601696670407}",25,12,-57.527499037851484,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 1}",1
180,False,"{'a': 0.6, 'e': 0.16529888822158653}",20,12,11.742092874798745,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.6, 'e': 0.16365413680270405}",25,5,-30.146476987648843,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
182,False,"{'a': 0.6, 'e': 0.16202575093388075}",25,8,29.240886512535056,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
